#mpa_vJan21_CHOCOPhlAnSGB_202103
clade_name	wHAXPI032581-18	wHAXPI032582-19	wHAXPI032583-21	wHAXPI032584-22	wHAXPI032585-23	wHAXPI032586-25	wHAXPI032587-26	wHAXPI032588-27	wHAXPI032589-28	wHAXPI032590-29	wHAXPI032591-31	wHAXPI032592-32	wHAXPI032593-34	wHAXPI032594-36	wHAXPI032595-39	wHAXPI032596-40	wHAXPI032597-41	wHAXPI032598-42	wHAXPI032599-45	wHAXPI032600-47	wHAXPI032601-50	wHAXPI032602-54	wHAXPI032603-63	wHAXPI032604-74	wHAXPI032605-75	wHAXPI032606-80	wHAXPI032607-89	wHAXPI032608-111	wHAXPI032609-18	wHAXPI032610-19	wHAXPI032611-21	wHAXPI032612-22	wHAXPI032613-23	wHAXPI032614-24	wHAXPI032615-25	wHAXPI032616-26	wHAXPI032617-27	wHAXPI032618-28	wHAXPI032619-29	wHAXPI032620-32	wHAXPI032621-34	wHAXPI032622-36	wHAXPI032659-39	wHAXPI032660-40	wHAXPI032661-41	wHAXPI032662-42	wHAXPI032663-45	wHAXPI032696-31	wHAXPI032697-24	wHAXPI032780-47	wHAXPI032781-50	wHAXPI032782-54	wHAXPI032783-63	wHAXPI032784-74	wHAXPI032785-75	wHAXPI032786-80	wHAXPI032787-89	wHAXPI032788-111	wHAXPI032789-18	wHAXPI032790-19	wHAXPI032791-21	wHAXPI032792-22	wHAXPI032793-23	wHAXPI032794-24	wHAXPI032795-25	wHAXPI032796-26	wHAXPI032797-27	wHAXPI032798-28	wHAXPI032799-29	wHAXPI032800-31	wHAXPI032801-32	wHAXPI032802-34	wHAXPI032803-36	wHAXPI032804-39	wHAXPI032806-41	wHAXPI032807-42	wHAXPI032808-45	wHAXPI032809-47	wHAXPI032810-50	wHAXPI032811-54	wHAXPI032812-63	wHAXPI032813-74	wHAXPI032814-75	wHAXPI032815-80	wHAXPI032816-89	wHAXPI032817-111	wHAXPI033593-26	wHAXPI033594-31	wHAXPI033598-32	wHAXPI033601-28	wHAXPI033605-29	wHAXPI033606-30	wHAXPI033608-27	wHAXPI033632-52	wHAXPI033633-76	wHAXPI033634-77	wHAXPI033635-78	wHAXPI033636-79	wHAXPI033788-13	wHAXPI033789-15	wHAXPI033790-16	wHAXPI033791-18	wHAXPI033792-19	wHAXPI033793-20	wHAXPI033794-21	wHAXPI033795-22	wHAXPI033796-23	wHAXPI033810-24	wHAXPI033811-25	wHAXPI033812-26	wHAXPI033813-27	wHAXPI033814-28	wHAXPI033815-29	wHAXPI033816-30	wHAXPI033817-31	wHAXPI033818-32	wHAXPI033819-34	wHAXPI033820-35	wHAXPI033821-36	wHAXPI033822-39	wHAXPI033823-40	wHAXPI033824-41	wHAXPI033825-42	wHAXPI033826-45	wHAXPI033827-47	wHAXPI033828-50	wHAXPI033829-54	wHAXPI033830-58	wHAXPI033831-59	wHAXPI033832-61	wHAXPI033833-63	wHAXPI034447-36	wHAXPI034448-37	wHAXPI034449-39	wHAXPI034450-40	wHAXPI034451-47	wHAXPI034452-50	wHAXPI034453-52	wHAXPI034454-53	wHAXPI034455-54	wHAXPI034456-57	wHAXPI034457-58	wHAXPI034458-59	wHAXPI034459-60	wHAXPI034460-61	wHAXPI034461-62	wHAXPI034462-63	wHAXPI034463-68	wHAXPI034464-70	wHAXPI034465-71	wHAXPI034466-72	wHAXPI034467-73	wHAXPI034468-74	wHAXPI034918-16	wHAXPI034919-17	wHAXPI034920-8	wHAXPI034921-9	wHAXPI034922-11	wHAXPI034923-12	wHAXPI034924-13	wHAXPI034925-14	wHAXPI034926-15	wHAXPI037144-8	wHAXPI037145-9	wHAXPI037146-11	wHAXPI037147-12	wHAXPI043592-8	wHAXPI043593-9	wHAXPI043594-11	wHAXPI047830-11	wHAXPI048670-90
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15316_group	343670.0	337150.0	620345.0	2234.0	163940.0	423075.0	66055.0	240314.0	5123.0	1609.0	313501.0	322132.0	255906.0	1343199.0	8798.0	30913.0	370287.0	83046.0	4270545.0	1110082.0	778661.0	2368182.0	637524.0	477598.0	973467.0	1164645.0	11265.0	2908357.0	73656.0	457049.0	268436.0	779311.0	1355364.0	1691768.0	3004775.0	635293.0	165532.0	438751.0	674495.0	363573.0	294791.0	26299.0	3652152.0	500833.0	208550.0	546035.0	45183.0	351726.0	936423.0	657007.0	1510797.0	204631.0	574695.0	174530.0	1871304.0	1235247.0	2359877.0	87740.0	49797.0	41194.0	5208029.0	45815.0	173703.0	2650941.0	5461358.0	188566.0	229355.0	81895.0	113244.0	3194079.0	176369.0	107741.0	359128.0	11046284.0	297724.0	221905.0	3292453.0	364240.0	762352.0	582361.0	38882.0	783528.0	411670.0	1851036.0	129279.0	1353235.0	1601.0	70370.0	186768.0	26635.0	1230803.0	26948.0	81422.0	99537.0	196982.0	3205333.0	393770.0	676902.0	228189.0	443237.0	271685.0	404954.0	1532126.0	1655417.0	138969.0	984074.0	292264.0	1274089.0	5456080.0	1758200.0	1088595.0	21321.0	294943.0	14326.0	135744.0	973762.0	2168606.0	693178.0	221514.0	92499.0	579539.0	57106.0	293769.0	42205.0	170192.0	80946.0	151077.0	790815.0	137650.0	12063656.0	79942.0	73730.0	293397.0	200631.0	200897.0	113562.0	711522.0	240298.0	806093.0	65612.0	4363.0	381845.0	63969.0	357618.0	566622.0	1909634.0	116346.0	211636.0	184523.0	12254.0	20385.0	624133.0	210067.0	485909.0	1860273.0	844843.0	390800.0	6084.0	79391.0	134755.0	1488535.0	108822.0	84646.0	216789.0	40777.0	1654.0	94586.0	471720.0	4923.0	336175.0	2107282.0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__GGB6606|s__GGB6606_SGB9340|t__SGB9340	216042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	640.0	6727.0	264.0	464.0	449.0	702.0	1000.0	530.0	906179.0	3401.0	1936.0	304776.0	1915.0	2051.0	476403.0	1543.0	769675.0	2403.0	2302.0	2288.0	912.0	565.0	642.0	254.0	576904.0	34421.0	613.0	597.0	822.0	212.0	0.0	0.0	0.0	0.0	0.0	0.0	729.0	838.0	0.0	0.0	0.0	0.0	0.0	1329.0	44466.0	1160.0	957.0	1754.0	1739.0	1727.0	1610.0	954924.0	27034.0	1586.0	0.0	0.0	0.0	23574.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34642.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2445.0	6677.0	2079097.0	3046.0	2920.0	2636.0	2751.0	80049.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	300891.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	726161.0	375.0	212377.0	92.0	1219.0	338538.0	119.0	247.0	327392.0	183.0	0.0	131.0	457.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112941.0	0.0	15265.0	0.0	16107.0	0.0	0.0	0.0	39847.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis|t__SGB6962_group	269468.0	389996.0	0.0	553875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20295.0	0.0	0.0	0.0	0.0	241626.0	0.0	56766.0	20007.0	341321.0	13965.0	608169.0	467711.0	15571.0	3384096.0	15334.0	300688.0	17308.0	3035432.0	24035.0	23206.0	24301.0	8708896.0	357036.0	20521.0	25648.0	21771.0	93035.0	19231.0	20917.0	16181.0	17163.0	19847.0	19381.0	532942.0	4504306.0	68561.0	2218181.0	2004879.0	26119.0	3146196.0	1412887.0	397.0	199985.0	245.0	368.0	1122.0	358.0	593.0	282153.0	8214.0	966.0	576.0	5213.0	5194.0	5491.0	5101.0	6014.0	5162.0	5042.0	3218077.0	4387.0	5318.0	513296.0	4432.0	124377.0	1126984.0	4538.0	6095.0	171234.0	4397.0	411903.0	5445.0	673251.0	3290.0	1035767.0	485390.0	3726.0	3018.0	388608.0	1117056.0	403846.0	1373.0	296675.0	1695.0	1743563.0	0.0	0.0	0.0	0.0	0.0	134663.0	47419.0	0.0	2276.0	31472.0	1917.0	1205.0	645.0	415140.0	710547.0	978.0	325718.0	336.0	1183.0	0.0	0.0	634636.0	0.0	5506.0	0.0	170502.0	0.0	0.0	0.0	0.0	0.0	0.0	2927.0	137841.0	0.0	0.0	0.0	7174.0	6491.0	7633507.0	5853.0	432426.0	4859.0	8398.0	0.0	75392.0	9873.0	9782.0	0.0	0.0	0.0	908169.0	0.0	484327.0	59110.0	1099.0	1006.0	954.0	1052.0	1079.0	1819.0	1770259.0	1485.0	1108.0	5559.0	2358223.0	4745.0	4087.0	0.0	0.0	0.0	10656.0	534606.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4585|s__GGB4585_SGB6340|t__SGB6340	230464.0	0.0	0.0	0.0	0.0	429451.0	0.0	0.0	0.0	0.0	495.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210101.0	0.0	0.0	0.0	0.0	42135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159055.0	18043.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129213.0	151572.0	0.0	22698.0	0.0	0.0	0.0	0.0	0.0	97740.0	0.0	0.0	0.0	0.0	0.0	0.0	25978.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	603273.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165919.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1615.0	0.0	0.0	0.0	0.0	0.0	255717.0	0.0	0.0	0.0	0.0	0.0	0.0	17676.0	62533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17021.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis|t__SGB17244	244943.0	4292.0	4708.0	108237.0	5305.0	5334.0	10337552.0	4766.0	5092.0	5087.0	554077.0	25213.0	576372.0	82779.0	2712.0	5042.0	427577.0	30243.0	1400640.0	4327.0	9562728.0	18475.0	18473.0	18679.0	516196.0	943416.0	715703.0	517321.0	664054.0	22379.0	20858.0	2145.0	3487.0	1690.0	71713.0	2204.0	363068.0	2412.0	848247.0	526926.0	1048.0	0.0	0.0	0.0	0.0	0.0	76970.0	50637.0	1064976.0	0.0	0.0	0.0	0.0	175676.0	6762.0	52141.0	119365.0	15647.0	8494.0	6244.0	7648.0	6346.0	121082.0	3789185.0	80710.0	0.0	0.0	0.0	59488.0	82051.0	79898.0	0.0	0.0	0.0	116804.0	7447.0	8181.0	490775.0	19605.0	1423858.0	12257.0	823964.0	1769553.0	8659.0	8632.0	466330.0	1087.0	148649.0	1194920.0	1459.0	1527.0	46976.0	1053.0	20888.0	0.0	0.0	0.0	0.0	871786.0	111051.0	302275.0	1350834.0	552739.0	3029.0	34164.0	4923.0	133352.0	291641.0	9722.0	4259582.0	1715829.0	86345.0	112593.0	7809.0	146773.0	135694.0	9136.0	0.0	84173.0	0.0	0.0	1413776.0	342168.0	0.0	0.0	0.0	48407.0	0.0	0.0	0.0	361510.0	8765.0	0.0	41795.0	0.0	380278.0	6826.0	309.0	105994.0	916.0	235.0	299788.0	0.0	417010.0	795.0	2189.0	0.0	0.0	0.0	309567.0	0.0	503706.0	5673.0	385965.0	975.0	841.0	569599.0	1152.0	32448.0	1240.0	192763.0	428944.0	140187.0	58571.0	0.0	23.0	0.0	0.0	95785.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949	498605.0	140071.0	189843.0	206242.0	903160.0	214310.0	1818990.0	48492.0	261239.0	0.0	4039255.0	13940.0	2356473.0	1835669.0	13204.0	1043942.0	561044.0	432792.0	16284.0	388596.0	532027.0	228360.0	2410299.0	188084.0	560663.0	571908.0	569431.0	1107749.0	1085141.0	145681.0	236693.0	11544.0	828558.0	11631.0	1040355.0	435398.0	1224903.0	1298914.0	314642.0	1094344.0	445965.0	812.0	132395.0	0.0	327.0	0.0	182410.0	68431.0	701811.0	841605.0	1407.0	1077.0	0.0	0.0	514.0	61514.0	0.0	191804.0	0.0	0.0	0.0	8811.0	140816.0	40782.0	15664.0	227712.0	224053.0	675242.0	580516.0	601130.0	301054.0	970822.0	7404.0	4856.0	234336.0	667765.0	1458480.0	8502.0	793630.0	6572.0	9771.0	361547.0	1065922.0	8341.0	9579.0	102297.0	2413.0	219278.0	1241509.0	41309.0	950039.0	265004.0	11262.0	364774.0	1790749.0	2124591.0	756099.0	2457.0	376.0	2124399.0	52299.0	1092263.0	1316.0	397687.0	334858.0	0.0	330764.0	381941.0	4164.0	3904.0	1927.0	44261.0	1541824.0	85749.0	2950.0	478597.0	1205321.0	460913.0	53569.0	189254.0	365262.0	902206.0	1448375.0	3066655.0	1032891.0	3132.0	247243.0	2002330.0	1053.0	2287.0	447893.0	59383.0	710915.0	585137.0	109490.0	189305.0	3517.0	789510.0	276921.0	216192.0	246786.0	224704.0	2387.0	124531.0	1271190.0	5256.0	338498.0	2626608.0	519.0	7061.0	0.0	194803.0	182918.0	467646.0	1119266.0	937942.0	324184.0	2308.0	858740.0	12463.0	5194.0	3988.0	1886803.0	191939.0	2758186.0	13247.0	301570.0	3131605.0	150220.0	1816844.0	130668.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_unclassified_SGB6478|t__SGB6478	147676.0	0.0	0.0	0.0	282854.0	49419.0	0.0	0.0	0.0	0.0	0.0	313.0	671777.0	115.0	186.0	465.0	344.0	550.0	328.0	416.0	42035.0	0.0	0.0	155702.0	0.0	0.0	0.0	0.0	41126.0	0.0	0.0	0.0	0.0	0.0	0.0	14466.0	18456.0	0.0	2669.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8862.0	0.0	22211.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14091.0	0.0	0.0	2721.0	3254.0	0.0	0.0	0.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	0.0	0.0	0.0	2112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17241.0	18627.0	0.0	371.0	0.0	0.0	21867.0	0.0	0.0	931.0	0.0	0.0	13196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6472.0	7564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__SGB1790	470499.0	53850.0	94484.0	0.0	516217.0	432747.0	52559.0	0.0	58118.0	106.0	144372.0	3477.0	799845.0	2728.0	1885.0	2934.0	514739.0	236999.0	3084.0	272900.0	259862.0	99275.0	364364.0	248374.0	170749.0	286784.0	1032.0	363914.0	88471.0	2077.0	1465.0	78206.0	33029.0	6231.0	231464.0	777780.0	521839.0	1078804.0	127737.0	744891.0	215005.0	0.0	26375.0	0.0	0.0	0.0	22157.0	24423.0	1139701.0	286760.0	0.0	0.0	0.0	8875.0	471503.0	290394.0	1155.0	48129.0	19853.0	2693.0	2557.0	1865.0	155206.0	16308.0	3774.0	2538.0	3636.0	386883.0	315533.0	2496.0	503483.0	13016.0	381093.0	35542.0	276244.0	655146.0	372452.0	2220.0	128140.0	552.0	3776.0	146849.0	41159.0	3538.0	147510.0	130704.0	2474.0	53708.0	235400.0	2167.0	515566.0	182798.0	9648.0	340612.0	614245.0	5669.0	757940.0	480820.0	0.0	0.0	0.0	0.0	284699.0	869506.0	81092.0	0.0	71272.0	281446.0	198.0	248.0	78902.0	406.0	462834.0	45676.0	463.0	304433.0	3557.0	100598.0	13490.0	7755.0	422344.0	709300.0	0.0	670790.0	291088.0	0.0	303551.0	0.0	20960.0	0.0	19230.0	31019.0	476881.0	304217.0	27064.0	1137.0	627.0	181534.0	153303.0	394201.0	54006.0	138841.0	0.0	315593.0	664332.0	2105.0	62096.0	0.0	0.0	0.0	0.0	291501.0	281325.0	421030.0	529204.0	29221.0	337093.0	869.0	139533.0	2288.0	703.0	387848.0	832011.0	5169.0	252282.0	3448.0	104194.0	0.0	0.0	1207.0	41792.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15342	289431.0	0.0	219034.0	120847.0	246520.0	277212.0	244069.0	199219.0	279029.0	0.0	149402.0	83756.0	110490.0	1604854.0	2927.0	420525.0	270083.0	53581.0	241387.0	413563.0	1335826.0	584240.0	515883.0	213701.0	555017.0	1484546.0	7424.0	307218.0	274153.0	20241.0	27272.0	917610.0	305342.0	321706.0	6677.0	70121.0	468633.0	1085169.0	1474581.0	369838.0	24568.0	51728.0	925.0	1530.0	109317.0	1642.0	50128.0	381505.0	124260.0	28914.0	2213.0	3131.0	2440.0	1670956.0	1595118.0	51742.0	179910.0	43493.0	11145.0	8921.0	109506.0	13067.0	280828.0	999282.0	804758.0	38392.0	48648.0	1598.0	314741.0	183.0	131845.0	280.0	0.0	0.0	406104.0	99784.0	13819.0	1070984.0	903693.0	921087.0	62239.0	357708.0	115552.0	112461.0	4195417.0	227630.0	1347.0	70175.0	935190.0	21246.0	56029.0	31150.0	63424.0	325242.0	26943.0	469.0	807158.0	693016.0	1419066.0	434849.0	1662.0	40636.0	1113041.0	357167.0	101488.0	212581.0	9610.0	323584.0	36924.0	1850.0	195036.0	55091.0	416320.0	1172.0	430740.0	808900.0	151369.0	36619.0	169326.0	34127.0	369239.0	2907.0	131040.0	1098574.0	127587.0	314.0	240916.0	565.0	509419.0	10319.0	65761.0	69252.0	248210.0	480242.0	58036.0	194715.0	2063970.0	89549.0	520707.0	10366.0	5966.0	246121.0	62171.0	269334.0	874417.0	1795396.0	4796.0	0.0	274131.0	8717.0	129172.0	54529.0	269719.0	50363.0	528.0	128.0	460259.0	624.0	194846.0	56647.0	423.0	505012.0	105584.0	34977.0	476992.0	543.0	4099.0	86786.0	33974.0	8082.0	63331.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum|t__SGB4198_group	281028.0	0.0	0.0	0.0	1836.0	466184.0	0.0	200984.0	0.0	0.0	4531.0	0.0	101654.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25113.0	15350.0	668227.0	34051.0	585.0	30503.0	399.0	1120.0	13087.0	523.0	907.0	0.0	0.0	0.0	0.0	78027.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227890.0	240131.0	1184.0	23923.0	786.0	3696.0	1051.0	403.0	302.0	282040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.0	0.0	7742.0	0.0	0.0	24383.0	53217.0	0.0	36966.0	17436.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	39605.0	2282189.0	1760.0	2310.0	1615.0	1224.0	1567.0	1497.0	750.0	1407.0	2480.0	3859.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	286698.0	0.0	0.0	0.0	7295.0	11923.0	0.0	8826.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2111167.0	2845.0	2341.0	2517.0	78979.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4554|s__GGB4554_SGB6285|t__SGB6285	176545.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205860.0	114516.0	0.0	3049.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52744.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49365.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1714.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18752.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia|t__SGB15452	420664.0	34458.0	279234.0	0.0	422389.0	107350.0	0.0	0.0	65298.0	3262.0	357499.0	226.0	172176.0	0.0	0.0	268485.0	170379.0	133061.0	139535.0	175924.0	200793.0	76975.0	328306.0	205123.0	0.0	116147.0	198317.0	127754.0	24616.0	1134.0	20442.0	425304.0	861.0	504.0	436374.0	211564.0	674407.0	285098.0	125230.0	289082.0	299127.0	165.0	8535.0	183814.0	113.0	0.0	85259.0	34422.0	304506.0	5946.0	5623.0	505611.0	465463.0	164190.0	158418.0	206708.0	0.0	12013.0	0.0	0.0	101325.0	0.0	13380.0	45787.0	0.0	33460.0	40317.0	0.0	121743.0	0.0	91913.0	75465.0	0.0	432347.0	42185.0	722003.0	326.0	955.0	59594.0	729006.0	9499.0	8158.0	670.0	11833.0	13321.0	0.0	0.0	133397.0	339483.0	111.0	1198.0	0.0	9943.0	237250.0	258168.0	187798.0	236438.0	0.0	356464.0	269648.0	0.0	0.0	115647.0	142428.0	65446.0	120002.0	245865.0	119102.0	57.0	0.0	47627.0	4331.0	238100.0	314139.0	0.0	495543.0	10176.0	0.0	2228.0	29850.0	359252.0	248327.0	0.0	891706.0	141217.0	12399.0	42907.0	71664.0	30018.0	0.0	115882.0	50061.0	138348.0	195606.0	66727.0	2554993.0	2488.0	2321.0	107737.0	314114.0	1287.0	46838.0	79906.0	79509.0	687231.0	3827.0	144217.0	5841.0	0.0	4833.0	5430.0	87272.0	155122.0	194580.0	466757.0	62989.0	148115.0	0.0	132762.0	3442.0	0.0	390346.0	688517.0	11182.0	510701.0	6343.0	8522.0	579988.0	1019219.0	1600422.0	33993.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris|t__SGB1830_group	372381.0	150651.0	1979.0	2178.0	1171690.0	3206.0	2068829.0	2500387.0	627627.0	34680.0	84999.0	63216.0	212596.0	61822.0	10232835.0	7061124.0	13625287.0	250263.0	8716788.0	491235.0	57347.0	8303603.0	4018095.0	46853.0	1561898.0	1101290.0	4512339.0	2629760.0	380184.0	61782.0	328127.0	26182.0	8383334.0	26935.0	164596.0	619584.0	149988.0	27066.0	2237308.0	1419389.0	2993201.0	2348904.0	45013.0	43687.0	60681.0	50062.0	44690.0	223923.0	1375478.0	11160240.0	78467.0	7803689.0	61316.0	6691200.0	4059.0	511227.0	2662.0	41306.0	4845.0	3993.0	28777.0	2084.0	57729.0	377232.0	607037.0	163546.0	186398.0	17903632.0	149644.0	64734.0	80650.0	15298734.0	52670.0	51344.0	336703.0	6209344.0	4909991.0	23846.0	98447.0	19431.0	76533.0	172215.0	20973.0	327068.0	616377.0	821585.0	11120.0	96239.0	11918.0	52742.0	7245452.0	215255.0	38615.0	1525033.0	990330.0	6358551.0	5160351.0	4830461.0	2723.0	2969.0	6425.0	707167.0	1802504.0	5867381.0	621183.0	3304.0	21284410.0	82331.0	363179.0	39610.0	32056.0	55294.0	48978.0	5998076.0	60669.0	1765169.0	2973476.0	7880840.0	16072.0	166745.0	5251105.0	1359462.0	1140155.0	251342.0	618004.0	3163048.0	303189.0	467333.0	155173.0	4485528.0	868368.0	74815.0	676937.0	37480.0	1580602.0	3710671.0	6654.0	247562.0	6255.0	6052.0	5096.0	253024.0	3716821.0	1246751.0	2041358.0	13214.0	21454516.0	19116.0	2056569.0	106950.0	488.0	1627615.0	155095.0	190240.0	28885816.0	26459105.0	95459.0	121580.0	648634.0	132105.0	23309093.0	17191117.0	70646.0	2076034.0	3314531.0	2251955.0	27380.0	1331826.0	19675928.0	1981.0	317184.0
